dataset	sample	filtered	field	bytes	elements
500k_heart	ENCSR277LDY	TRUE	cell	23046080	19931759
500k_heart	ENCSR277LDY	TRUE	end	24712192	19931759
500k_heart	ENCSR277LDY	TRUE	end_max	622876	19931759
500k_heart	ENCSR277LDY	TRUE	metadata	14465	19931759
500k_heart	ENCSR277LDY	TRUE	start	26721932	19931759
500k_heart	ENCSR280RVT	TRUE	cell	139690768	84344443
500k_heart	ENCSR280RVT	TRUE	end	104498528	84344443
500k_heart	ENCSR280RVT	TRUE	end_max	2635772	84344443
500k_heart	ENCSR280RVT	TRUE	metadata	145429	84344443
500k_heart	ENCSR280RVT	TRUE	start	80694108	84344443
500k_heart	ENCSR288RQI	TRUE	cell	61578892	40215534
500k_heart	ENCSR288RQI	TRUE	end	50840924	40215534
500k_heart	ENCSR288RQI	TRUE	end_max	1256744	40215534
500k_heart	ENCSR288RQI	TRUE	metadata	75974	40215534
500k_heart	ENCSR288RQI	TRUE	start	47980916	40215534
500k_heart	ENCSR299NEP	TRUE	cell	162814664	98306906
500k_heart	ENCSR299NEP	TRUE	end	125226392	98306906
500k_heart	ENCSR299NEP	TRUE	end_max	3072100	98306906
500k_heart	ENCSR299NEP	TRUE	metadata	147488	98306906
500k_heart	ENCSR299NEP	TRUE	start	90458156	98306906
500k_heart	ENCSR305KUV	TRUE	cell	177717452	107302352
500k_heart	ENCSR305KUV	TRUE	end	133824396	107302352
500k_heart	ENCSR305KUV	TRUE	end_max	3353208	107302352
500k_heart	ENCSR305KUV	TRUE	metadata	215232	107302352
500k_heart	ENCSR305KUV	TRUE	start	93391028	107302352
500k_heart	ENCSR318ERF	TRUE	cell	211687264	118986798
500k_heart	ENCSR318ERF	TRUE	end	151130192	118986798
500k_heart	ENCSR318ERF	TRUE	end_max	3718348	118986798
500k_heart	ENCSR318ERF	TRUE	metadata	256760	118986798
500k_heart	ENCSR318ERF	TRUE	start	103115228	118986798
500k_heart	ENCSR320QOP	TRUE	cell	316194364	177515939
500k_heart	ENCSR320QOP	TRUE	end	221642860	177515939
500k_heart	ENCSR320QOP	TRUE	end_max	5547384	177515939
500k_heart	ENCSR320QOP	TRUE	metadata	313977	177515939
500k_heart	ENCSR320QOP	TRUE	start	141401476	177515939
500k_heart	ENCSR321AHR	TRUE	cell	78676012	47505327
500k_heart	ENCSR321AHR	TRUE	end	57301532	47505327
500k_heart	ENCSR321AHR	TRUE	end_max	1484552	47505327
500k_heart	ENCSR321AHR	TRUE	metadata	143457	47505327
500k_heart	ENCSR321AHR	TRUE	start	49057780	47505327
500k_heart	ENCSR406CJH	TRUE	cell	367335448	206226740
500k_heart	ENCSR406CJH	TRUE	end	259655800	206226740
500k_heart	ENCSR406CJH	TRUE	end_max	6444596	206226740
500k_heart	ENCSR406CJH	TRUE	metadata	321517	206226740
500k_heart	ENCSR406CJH	TRUE	start	160446444	206226740
500k_heart	ENCSR409QLZ	TRUE	cell	80094932	48360634
500k_heart	ENCSR409QLZ	TRUE	end	58554612	48360634
500k_heart	ENCSR409QLZ	TRUE	end_max	1511280	48360634
500k_heart	ENCSR409QLZ	TRUE	metadata	164337	48360634
500k_heart	ENCSR409QLZ	TRUE	start	51789124	48360634
500k_heart	ENCSR412VTJ	TRUE	cell	281239188	157892811
500k_heart	ENCSR412VTJ	TRUE	end	198130276	157892811
500k_heart	ENCSR412VTJ	TRUE	end_max	4934160	157892811
500k_heart	ENCSR412VTJ	TRUE	metadata	326621	157892811
500k_heart	ENCSR412VTJ	TRUE	start	135181860	157892811
500k_heart	ENCSR425CZQ	TRUE	cell	181699200	103561833
500k_heart	ENCSR425CZQ	TRUE	end	131921856	103561833
500k_heart	ENCSR425CZQ	TRUE	end_max	3236316	103561833
500k_heart	ENCSR425CZQ	TRUE	metadata	244145	103561833
500k_heart	ENCSR425CZQ	TRUE	start	93254124	103561833
500k_heart	ENCSR435CGY	TRUE	cell	72771408	43939453
500k_heart	ENCSR435CGY	TRUE	end	56196800	43939453
500k_heart	ENCSR435CGY	TRUE	end_max	1373116	43939453
500k_heart	ENCSR435CGY	TRUE	metadata	141775	43939453
500k_heart	ENCSR435CGY	TRUE	start	48230780	43939453
500k_heart	ENCSR442RZO	TRUE	cell	137042140	83241886
500k_heart	ENCSR442RZO	TRUE	end	106103596	83241886
500k_heart	ENCSR442RZO	TRUE	end_max	2601320	83241886
500k_heart	ENCSR442RZO	TRUE	metadata	123186	83241886
500k_heart	ENCSR442RZO	TRUE	start	81884292	83241886
500k_heart	ENCSR450VTB	TRUE	cell	157886700	95328744
500k_heart	ENCSR450VTB	TRUE	end	116948620	95328744
500k_heart	ENCSR450VTB	TRUE	end_max	2979032	95328744
500k_heart	ENCSR450VTB	TRUE	metadata	224831	95328744
500k_heart	ENCSR450VTB	TRUE	start	85250132	95328744
500k_heart	ENCSR454YDZ	TRUE	cell	155844948	94098067
500k_heart	ENCSR454YDZ	TRUE	end	117657972	94098067
500k_heart	ENCSR454YDZ	TRUE	end_max	2940576	94098067
500k_heart	ENCSR454YDZ	TRUE	metadata	145371	94098067
500k_heart	ENCSR454YDZ	TRUE	start	95112612	94098067
500k_heart	ENCSR486KVX	TRUE	cell	5086500	4932338
500k_heart	ENCSR486KVX	TRUE	end	6245300	4932338
500k_heart	ENCSR486KVX	TRUE	end_max	154144	4932338
500k_heart	ENCSR486KVX	TRUE	metadata	7273	4932338
500k_heart	ENCSR486KVX	TRUE	start	7815108	4932338
500k_heart	ENCSR491LSZ	TRUE	cell	144447288	87214911
500k_heart	ENCSR491LSZ	TRUE	end	110905960	87214911
500k_heart	ENCSR491LSZ	TRUE	end_max	2725476	87214911
500k_heart	ENCSR491LSZ	TRUE	metadata	199137	87214911
500k_heart	ENCSR491LSZ	TRUE	start	81846188	87214911
500k_heart	ENCSR494FFG	TRUE	cell	68852196	44965606
500k_heart	ENCSR494FFG	TRUE	end	55714420	44965606
500k_heart	ENCSR494FFG	TRUE	end_max	1405184	44965606
500k_heart	ENCSR494FFG	TRUE	metadata	112050	44965606
500k_heart	ENCSR494FFG	TRUE	start	45929492	44965606
500k_heart	ENCSR495SMB	TRUE	cell	96853336	58478947
500k_heart	ENCSR495SMB	TRUE	end	72204584	58478947
500k_heart	ENCSR495SMB	TRUE	end_max	1827476	58478947
500k_heart	ENCSR495SMB	TRUE	metadata	166802	58478947
500k_heart	ENCSR495SMB	TRUE	start	60680732	58478947
500k_heart	ENCSR499VTJ	TRUE	cell	19034364	13535737
500k_heart	ENCSR499VTJ	TRUE	end	17266428	13535737
500k_heart	ENCSR499VTJ	TRUE	end_max	423000	13535737
500k_heart	ENCSR499VTJ	TRUE	metadata	57762	13535737
500k_heart	ENCSR499VTJ	TRUE	start	18827716	13535737
500k_heart	ENCSR506ROZ	TRUE	cell	53675000	35054849
500k_heart	ENCSR506ROZ	TRUE	end	43750504	35054849
500k_heart	ENCSR506ROZ	TRUE	end_max	1095476	35054849
500k_heart	ENCSR506ROZ	TRUE	metadata	74524	35054849
500k_heart	ENCSR506ROZ	TRUE	start	39801468	35054849
500k_heart	ENCSR511VYN	TRUE	cell	77669496	46907709
500k_heart	ENCSR511VYN	TRUE	end	58601784	46907709
500k_heart	ENCSR511VYN	TRUE	end_max	1465876	46907709
500k_heart	ENCSR511VYN	TRUE	metadata	140818	46907709
500k_heart	ENCSR511VYN	TRUE	start	48119612	46907709
500k_heart	ENCSR517QNQ	TRUE	cell	254485376	153652747
500k_heart	ENCSR517QNQ	TRUE	end	190744192	153652747
500k_heart	ENCSR517QNQ	TRUE	end_max	4801660	153652747
500k_heart	ENCSR517QNQ	TRUE	metadata	193946	153652747
500k_heart	ENCSR517QNQ	TRUE	start	136862124	153652747
500k_heart	ENCSR520ZUD	TRUE	cell	90949780	61452443
500k_heart	ENCSR520ZUD	TRUE	end	77532884	61452443
500k_heart	ENCSR520ZUD	TRUE	end_max	1920400	61452443
500k_heart	ENCSR520ZUD	TRUE	metadata	60981	61452443
500k_heart	ENCSR520ZUD	TRUE	start	67861220	61452443
500k_heart	ENCSR531ZKI	TRUE	cell	278387712	156590621
500k_heart	ENCSR531ZKI	TRUE	end	194831040	156590621
500k_heart	ENCSR531ZKI	TRUE	end_max	4893468	156590621
500k_heart	ENCSR531ZKI	TRUE	metadata	261168	156590621
500k_heart	ENCSR531ZKI	TRUE	start	126379836	156590621
500k_heart	ENCSR534KYJ	TRUE	cell	291023336	175721303
500k_heart	ENCSR534KYJ	TRUE	end	220055336	175721303
500k_heart	ENCSR534KYJ	TRUE	end_max	5491300	175721303
500k_heart	ENCSR534KYJ	TRUE	metadata	146299	175721303
500k_heart	ENCSR534KYJ	TRUE	start	147558348	175721303
500k_heart	ENCSR541CKC	TRUE	cell	225627084	147348882
500k_heart	ENCSR541CKC	TRUE	end	187076700	147348882
500k_heart	ENCSR541CKC	TRUE	end_max	4604664	147348882
500k_heart	ENCSR541CKC	TRUE	metadata	90909	147348882
500k_heart	ENCSR541CKC	TRUE	start	125645108	147348882
500k_heart	ENCSR546WZB	TRUE	cell	31366280	20485490
500k_heart	ENCSR546WZB	TRUE	end	25481080	20485490
500k_heart	ENCSR546WZB	TRUE	end_max	640180	20485490
500k_heart	ENCSR546WZB	TRUE	metadata	70406	20485490
500k_heart	ENCSR546WZB	TRUE	start	24434236	20485490
500k_heart	ENCSR548IRG	TRUE	cell	73953000	44652894
500k_heart	ENCSR548IRG	TRUE	end	56978008	44652894
500k_heart	ENCSR548IRG	TRUE	end_max	1395412	44652894
500k_heart	ENCSR548IRG	TRUE	metadata	166077	44652894
500k_heart	ENCSR548IRG	TRUE	start	50201724	44652894
500k_heart	ENCSR556UHL	TRUE	cell	103696724	67720893
500k_heart	ENCSR556UHL	TRUE	end	86479700	67720893
500k_heart	ENCSR556UHL	TRUE	end_max	2116288	67720893
500k_heart	ENCSR556UHL	TRUE	metadata	87545	67720893
500k_heart	ENCSR556UHL	TRUE	start	69911028	67720893
500k_heart	ENCSR579TPC	TRUE	cell	114753836	69289401
500k_heart	ENCSR579TPC	TRUE	end	87759132	69289401
500k_heart	ENCSR579TPC	TRUE	end_max	2165304	69289401
500k_heart	ENCSR579TPC	TRUE	metadata	134409	69289401
500k_heart	ENCSR579TPC	TRUE	start	73286804	69289401
500k_heart	ENCSR588PEE	TRUE	cell	128582584	77636382
500k_heart	ENCSR588PEE	TRUE	end	97513720	77636382
500k_heart	ENCSR588PEE	TRUE	end_max	2426148	77636382
500k_heart	ENCSR588PEE	TRUE	metadata	193047	77636382
500k_heart	ENCSR588PEE	TRUE	start	75441724	77636382
500k_heart	ENCSR594WKI	TRUE	cell	110684004	66831011
500k_heart	ENCSR594WKI	TRUE	end	83033908	66831011
500k_heart	ENCSR594WKI	TRUE	end_max	2088480	66831011
500k_heart	ENCSR594WKI	TRUE	metadata	150678	66831011
500k_heart	ENCSR594WKI	TRUE	start	64536148	66831011
500k_heart	ENCSR604PDO	TRUE	cell	60635140	43118782
500k_heart	ENCSR604PDO	TRUE	end	56116180	43118782
500k_heart	ENCSR604PDO	TRUE	end_max	1347472	43118782
500k_heart	ENCSR604PDO	TRUE	metadata	51527	43118782
500k_heart	ENCSR604PDO	TRUE	start	52331268	43118782
500k_heart	ENCSR607OJR	TRUE	cell	12810632	11079493
500k_heart	ENCSR607OJR	TRUE	end	13920168	11079493
500k_heart	ENCSR607OJR	TRUE	end_max	346244	11079493
500k_heart	ENCSR607OJR	TRUE	metadata	12232	11079493
500k_heart	ENCSR607OJR	TRUE	start	15347340	11079493
500k_heart	ENCSR615TSN	TRUE	cell	92297984	65634349
500k_heart	ENCSR615TSN	TRUE	end	83222192	65634349
500k_heart	ENCSR615TSN	TRUE	end_max	2051084	65634349
500k_heart	ENCSR615TSN	TRUE	metadata	57501	65634349
500k_heart	ENCSR615TSN	TRUE	start	70285356	65634349
500k_heart	ENCSR617IKC	TRUE	cell	291629300	163732181
500k_heart	ENCSR617IKC	TRUE	end	202094100	163732181
500k_heart	ENCSR617IKC	TRUE	end_max	5116640	163732181
500k_heart	ENCSR617IKC	TRUE	metadata	293010	163732181
500k_heart	ENCSR617IKC	TRUE	start	128613348	163732181
500k_heart	ENCSR627IOJ	TRUE	cell	153103148	92440461
500k_heart	ENCSR627IOJ	TRUE	end	113417532	92440461
500k_heart	ENCSR627IOJ	TRUE	end_max	2888776	92440461
500k_heart	ENCSR627IOJ	TRUE	metadata	225063	92440461
500k_heart	ENCSR627IOJ	TRUE	start	83938260	92440461
500k_heart	ENCSR628POB	TRUE	cell	157395180	88498051
500k_heart	ENCSR628POB	TRUE	end	112800172	88498051
500k_heart	ENCSR628POB	TRUE	end_max	2765576	88498051
500k_heart	ENCSR628POB	TRUE	metadata	252555	88498051
500k_heart	ENCSR628POB	TRUE	start	82177092	88498051
500k_heart	ENCSR642ZIC	TRUE	cell	389184480	218491980
500k_heart	ENCSR642ZIC	TRUE	end	271438928	218491980
500k_heart	ENCSR642ZIC	TRUE	end_max	6827884	218491980
500k_heart	ENCSR642ZIC	TRUE	metadata	327346	218491980
500k_heart	ENCSR642ZIC	TRUE	start	172481244	218491980
500k_heart	ENCSR657WLS	TRUE	cell	56853800	37129536
500k_heart	ENCSR657WLS	TRUE	end	47139144	37129536
500k_heart	ENCSR657WLS	TRUE	end_max	1160308	37129536
500k_heart	ENCSR657WLS	TRUE	metadata	106830	37129536
500k_heart	ENCSR657WLS	TRUE	start	41011916	37129536
500k_heart	ENCSR668XPI	TRUE	cell	86080288	51974197
500k_heart	ENCSR668XPI	TRUE	end	66428992	51974197
500k_heart	ENCSR668XPI	TRUE	end_max	1624204	51974197
500k_heart	ENCSR668XPI	TRUE	metadata	172138	51974197
500k_heart	ENCSR668XPI	TRUE	start	55568940	51974197
500k_heart	ENCSR681OLJ	TRUE	cell	172773112	104317230
500k_heart	ENCSR681OLJ	TRUE	end	133692280	104317230
500k_heart	ENCSR681OLJ	TRUE	end_max	3259924	104317230
500k_heart	ENCSR681OLJ	TRUE	metadata	202994	104317230
500k_heart	ENCSR681OLJ	TRUE	start	94323452	104317230
500k_heart	ENCSR686FZG	TRUE	cell	47193856	30820938
500k_heart	ENCSR686FZG	TRUE	end	38213664	30820938
500k_heart	ENCSR686FZG	TRUE	end_max	963164	30820938
500k_heart	ENCSR686FZG	TRUE	metadata	113413	30820938
500k_heart	ENCSR686FZG	TRUE	start	33906972	30820938
500k_heart	ENCSR690TAY	TRUE	cell	34549208	26965356
500k_heart	ENCSR690TAY	TRUE	end	34810920	26965356
500k_heart	ENCSR690TAY	TRUE	end_max	842676	26965356
500k_heart	ENCSR690TAY	TRUE	metadata	24180	26965356
500k_heart	ENCSR690TAY	TRUE	start	33611244	26965356
500k_heart	ENCSR701JAT	TRUE	cell	20698156	14718899
500k_heart	ENCSR701JAT	TRUE	end	17276716	14718899
500k_heart	ENCSR701JAT	TRUE	end_max	459976	14718899
500k_heart	ENCSR701JAT	TRUE	metadata	49004	14718899
500k_heart	ENCSR701JAT	TRUE	start	18701396	14718899
500k_heart	ENCSR702ELN	TRUE	cell	236000348	132568987
500k_heart	ENCSR702ELN	TRUE	end	166014972	132568987
500k_heart	ENCSR702ELN	TRUE	end_max	4142792	132568987
500k_heart	ENCSR702ELN	TRUE	metadata	264213	132568987
500k_heart	ENCSR702ELN	TRUE	start	119297684	132568987
500k_heart	ENCSR718YPN	TRUE	cell	221329420	124306423
500k_heart	ENCSR718YPN	TRUE	end	156192028	124306423
500k_heart	ENCSR718YPN	TRUE	end_max	3884584	124306423
500k_heart	ENCSR718YPN	TRUE	metadata	263256	124306423
500k_heart	ENCSR718YPN	TRUE	start	111042356	124306423
500k_heart	ENCSR722PYH	TRUE	cell	65038588	39269814
500k_heart	ENCSR722PYH	TRUE	end	47444412	39269814
500k_heart	ENCSR722PYH	TRUE	end_max	1227192	39269814
500k_heart	ENCSR722PYH	TRUE	metadata	153636	39269814
500k_heart	ENCSR722PYH	TRUE	start	43587908	39269814
500k_heart	ENCSR750YRO	TRUE	cell	35012488	22866722
500k_heart	ENCSR750YRO	TRUE	end	28588456	22866722
500k_heart	ENCSR750YRO	TRUE	end_max	714596	22866722
500k_heart	ENCSR750YRO	TRUE	metadata	70290	22866722
500k_heart	ENCSR750YRO	TRUE	start	28180172	22866722
500k_heart	ENCSR769WLL	TRUE	cell	84688012	51137500
500k_heart	ENCSR769WLL	TRUE	end	61836412	51137500
500k_heart	ENCSR769WLL	TRUE	end_max	1598056	51137500
500k_heart	ENCSR769WLL	TRUE	metadata	139629	51137500
500k_heart	ENCSR769WLL	TRUE	start	51584404	51137500
500k_heart	ENCSR772BEX	TRUE	cell	253327048	152953639
500k_heart	ENCSR772BEX	TRUE	end	193369512	152953639
500k_heart	ENCSR772BEX	TRUE	end_max	4779812	152953639
500k_heart	ENCSR772BEX	TRUE	metadata	167817	152953639
500k_heart	ENCSR772BEX	TRUE	start	126459084	152953639
500k_heart	ENCSR777GVP	TRUE	cell	131917776	79650928
500k_heart	ENCSR777GVP	TRUE	end	101736720	79650928
500k_heart	ENCSR777GVP	TRUE	end_max	2489100	79650928
500k_heart	ENCSR777GVP	TRUE	metadata	170659	79650928
500k_heart	ENCSR777GVP	TRUE	start	77929324	79650928
500k_heart	ENCSR785BSP	TRUE	cell	101313992	61172006
500k_heart	ENCSR785BSP	TRUE	end	78452952	61172006
500k_heart	ENCSR785BSP	TRUE	end_max	1911636	61172006
500k_heart	ENCSR785BSP	TRUE	metadata	206387	61172006
500k_heart	ENCSR785BSP	TRUE	start	65094732	61172006
500k_heart	ENCSR803QTN	TRUE	cell	243591424	159080507
500k_heart	ENCSR803QTN	TRUE	end	204925696	159080507
500k_heart	ENCSR803QTN	TRUE	end_max	4971276	159080507
500k_heart	ENCSR803QTN	TRUE	metadata	116922	159080507
500k_heart	ENCSR803QTN	TRUE	start	146945260	159080507
500k_heart	ENCSR814OLA	TRUE	cell	245318792	160208756
500k_heart	ENCSR814OLA	TRUE	end	205110600	160208756
500k_heart	ENCSR814OLA	TRUE	end_max	5006532	160208756
500k_heart	ENCSR814OLA	TRUE	metadata	100392	160208756
500k_heart	ENCSR814OLA	TRUE	start	145106108	160208756
500k_heart	ENCSR862IWS	TRUE	cell	227578640	137407027
500k_heart	ENCSR862IWS	TRUE	end	171841088	137407027
500k_heart	ENCSR862IWS	TRUE	end_max	4293980	137407027
500k_heart	ENCSR862IWS	TRUE	metadata	206155	137407027
500k_heart	ENCSR862IWS	TRUE	start	115679452	137407027
500k_heart	ENCSR878VJS	TRUE	cell	52456676	34258581
500k_heart	ENCSR878VJS	TRUE	end	43620676	34258581
500k_heart	ENCSR878VJS	TRUE	end_max	1070592	34258581
500k_heart	ENCSR878VJS	TRUE	metadata	87632	34258581
500k_heart	ENCSR878VJS	TRUE	start	38506980	34258581
500k_heart	ENCSR886PUY	TRUE	cell	61169496	39948160
500k_heart	ENCSR886PUY	TRUE	end	49663768	39948160
500k_heart	ENCSR886PUY	TRUE	end_max	1248388	39948160
500k_heart	ENCSR886PUY	TRUE	metadata	89024	39948160
500k_heart	ENCSR886PUY	TRUE	start	47962300	39948160
500k_heart	ENCSR895LPX	TRUE	cell	113882332	74460082
500k_heart	ENCSR895LPX	TRUE	end	94537468	74460082
500k_heart	ENCSR895LPX	TRUE	end_max	2326888	74460082
500k_heart	ENCSR895LPX	TRUE	metadata	79338	74460082
500k_heart	ENCSR895LPX	TRUE	start	77647108	74460082
500k_heart	ENCSR912XZH	TRUE	cell	343604408	192902502
500k_heart	ENCSR912XZH	TRUE	end	238027224	192902502
500k_heart	ENCSR912XZH	TRUE	end_max	6028212	192902502
500k_heart	ENCSR912XZH	TRUE	metadata	401789	192902502
500k_heart	ENCSR912XZH	TRUE	start	153401964	192902502
500k_heart	ENCSR913OAS	TRUE	cell	103732264	68112207
500k_heart	ENCSR913OAS	TRUE	end	87021928	68112207
500k_heart	ENCSR913OAS	TRUE	end_max	2128516	68112207
500k_heart	ENCSR913OAS	TRUE	metadata	67796	68112207
500k_heart	ENCSR913OAS	TRUE	start	69496636	68112207
500k_heart	ENCSR918VTH	TRUE	cell	181469324	104479229
500k_heart	ENCSR918VTH	TRUE	end	132471692	104479229
500k_heart	ENCSR918VTH	TRUE	end_max	3264984	104479229
500k_heart	ENCSR918VTH	TRUE	metadata	241651	104479229
500k_heart	ENCSR918VTH	TRUE	start	94917396	104479229
500k_heart	ENCSR951AID	TRUE	cell	45388584	29642027
500k_heart	ENCSR951AID	TRUE	end	36908600	29642027
500k_heart	ENCSR951AID	TRUE	end_max	926324	29642027
500k_heart	ENCSR951AID	TRUE	metadata	107845	29642027
500k_heart	ENCSR951AID	TRUE	start	32555452	29642027
500k_heart	ENCSR958FFE	TRUE	cell	136800700	89339886
500k_heart	ENCSR958FFE	TRUE	end	110439340	89339886
500k_heart	ENCSR958FFE	TRUE	end_max	2791880	89339886
500k_heart	ENCSR958FFE	TRUE	metadata	118981	89339886
500k_heart	ENCSR958FFE	TRUE	start	79238196	89339886
500k_heart	ENCSR960IDI	TRUE	cell	121224512	73193035
500k_heart	ENCSR960IDI	TRUE	end	90271376	73193035
500k_heart	ENCSR960IDI	TRUE	end_max	2287292	73193035
500k_heart	ENCSR960IDI	TRUE	metadata	201834	73193035
500k_heart	ENCSR960IDI	TRUE	start	71447516	73193035
500k_heart	ENCSR987PQH	TRUE	cell	106133536	64115735
500k_heart	ENCSR987PQH	TRUE	end	79741776	64115735
500k_heart	ENCSR987PQH	TRUE	end_max	2003628	64115735
500k_heart	ENCSR987PQH	TRUE	metadata	130291	64115735
500k_heart	ENCSR987PQH	TRUE	start	63592428	64115735
500k_heart	merged	TRUE	cell	17738547904	7379371326
500k_heart	merged	TRUE	end	9222783496	7379371326
500k_heart	merged	TRUE	end_max	230605364	7379371326
500k_heart	merged	TRUE	metadata	13662706	7379371326
500k_heart	merged	TRUE	start	2559348108	7379371326
