tool	format	replicate	axis	slice_size	slice_type	slice_id	time_cpu	time_elapsed	entries_loaded
bpcells	genemajor	rep3	gene	300	sequential	008	0.7329999999999997	0.6829999999999998	17052807
bpcells	genemajor	rep3	gene	300	sequential	009	2.859	0.7500000000000004	961234672
bpcells	genemajor	rep3	gene	300	sequential	010	0.7330000000000001	0.6890000000000005	17389424
bpcells	genemajor	rep3	gene	60530	sequential	001	214.28	7.427000000000001	95645830752
tiledb	norm	rep1	gene	60530	sequential	001	4509.901795164	304.44681906700134	95645830752
tiledb	norm	rep2	gene	60530	sequential	001	4444.872380132	299.7009243965149	95645830752
tiledb	norm	rep3	gene	60530	sequential	001	4458.328020369	300.95139741897583	95645830752
tiledb		rep1	cell	1	random	001	0.7152364379999998	0.6774129867553711	1620
tiledb		rep1	cell	1	random	002	0.7337272970000006	0.6801149845123291	1393
tiledb		rep1	cell	1	random	003	0.7761035139999999	0.6909899711608887	5528
tiledb		rep1	cell	1	random	004	0.7531983760000003	0.695746898651123	2600
tiledb		rep1	cell	1	random	005	0.7332462000000008	0.689915657043457	2736
tiledb		rep1	cell	1	random	006	0.7290842959999999	0.6804635524749756	637
tiledb		rep1	cell	1	random	007	0.7209493059999996	0.6743254661560059	690
tiledb		rep1	cell	1	random	008	0.7267674510000006	0.6759862899780273	1604
tiledb		rep1	cell	1	random	009	0.7188535470000001	0.671090841293335	1496
tiledb		rep1	cell	1	random	010	0.8031263119999998	0.6733558177947998	936
tiledb		rep1	cell	1	sequential	001	0.7205100790000003	0.6843538284301758	1227
tiledb		rep1	cell	1	sequential	002	0.7071695890000003	0.6603045463562012	244
tiledb		rep1	cell	1	sequential	003	0.8128581099999996	0.6766808032989502	1779
tiledb		rep1	cell	1	sequential	004	0.7509945780000002	0.699561595916748	2141
tiledb		rep1	cell	1	sequential	005	0.7161767460000004	0.6711175441741943	1842
tiledb		rep1	cell	1	sequential	006	0.7541513150000005	0.6909084320068359	3686
tiledb		rep1	cell	1	sequential	007	0.7142343540000002	0.6691811084747314	986
tiledb		rep1	cell	1	sequential	008	0.7165259419999996	0.6725630760192871	607
tiledb		rep1	cell	1	sequential	009	0.806263435	0.6814544200897217	2065
tiledb		rep1	cell	1	sequential	010	0.7647829860000002	0.6965665817260742	902
tiledb		rep1	cell	10	random	001	1.177920524999999	0.7264268398284912	22019
tiledb		rep1	cell	10	random	002	1.1919193989999997	0.7232584953308105	18663
tiledb		rep1	cell	10	random	003	1.122792992	0.7120406627655029	13522
tiledb		rep1	cell	10	random	004	1.0366890829999995	0.7186901569366455	9603
tiledb		rep1	cell	10	random	005	1.2671533349999995	0.735074520111084	27337
tiledb		rep1	cell	10	random	006	1.206969437999999	0.7448165416717529	18738
tiledb		rep1	cell	10	random	007	1.1125717770000003	0.72711944580078125	22797
tiledb		rep1	cell	10	random	008	1.137624025	0.7256646156311035	17717
tiledb		rep1	cell	10	random	009	1.1145759689999997	0.740018367767334	23868
tiledb		rep1	cell	10	random	010	1.1355480720000006	0.7271084785461426	15870
tiledb		rep1	cell	10	sequential	001	0.7322461499999999	0.6896893978118896	16899
tiledb		rep1	cell	10	sequential	002	0.7238060560000008	0.6715638637542725	18994
tiledb		rep1	cell	10	sequential	003	0.8308782500000005	0.6968138217926025	11307
tiledb		rep1	cell	10	sequential	004	0.7168905350000001	0.6675944328308105	17935
tiledb		rep1	cell	10	sequential	005	0.7176841710000001	0.6720221042633057	4431
tiledb		rep1	cell	10	sequential	006	0.7628350480000003	0.6782422065734863	79381
tiledb		rep1	cell	10	sequential	007	0.7371717999999996	0.6751506328582764	24219
tiledb		rep1	cell	10	sequential	008	0.7609284479999996	0.675403356552124	13630
tiledb		rep1	cell	10	sequential	009	0.7852866199999999	0.6970930099487305	86435
tiledb		rep1	cell	10	sequential	010	0.7578086199999996	0.6808276176452637	50471
tiledb		rep1	cell	100	random	001	5.925527867	1.1125621795654297	255263
tiledb		rep1	cell	100	random	002	5.496652014	1.0990831851959229	200844
tiledb		rep1	cell	100	random	003	5.919985293	1.1182231903076172	243925
tiledb		rep1	cell	100	random	004	5.39833612	1.057241678237915	184709
tiledb		rep1	cell	100	random	005	5.9077211069999995	1.081773281097412	220583
tiledb		rep1	cell	100	random	006	5.293107270999999	1.0403556823730469	198689
tiledb		rep1	cell	100	random	007	5.48549259	1.0448343753814695	240527
tiledb		rep1	cell	100	random	008	5.2790088939999995	1.0543591976165771	199362
tiledb		rep1	cell	100	random	009	5.559921863	1.057330846786499	203356
tiledb		rep1	cell	100	random	010	5.206543550999999	1.0447275638580322	188593
tiledb		rep1	cell	100	sequential	001	0.7282899580000004	0.6912305355072021	80890
tiledb		rep1	cell	100	sequential	002	0.7205832370000005	0.6725170612335205	133123
tiledb		rep1	cell	100	sequential	003	0.7389847009999997	0.6801862716674805	176468
tiledb		rep1	cell	100	sequential	004	0.7242621890000001	0.67729949951171875	177045
tiledb		rep1	cell	100	sequential	005	0.7335838149999994	0.6818950176239014	176565
tiledb		rep1	cell	100	sequential	006	0.7338754410000004	0.6711270809173584	244061
tiledb		rep1	cell	100	sequential	007	0.7420235860000002	0.6816833019256592	241329
tiledb		rep1	cell	100	sequential	008	0.7546103670000006	0.6742243766784668	283769
tiledb		rep1	cell	100	sequential	009	0.7422555039999992	0.6798908710479736	306538
tiledb		rep1	cell	100	sequential	010	0.7560591509999997	0.6809542179107666	332485
tiledb		rep1	cell	1000	random	001	51.255025382	3.603017807006836	2103783
tiledb		rep1	cell	1000	random	002	50.546645966	3.556288003921509	2189598
tiledb		rep1	cell	1000	random	003	50.726105941	3.5559329986572266	2075667
tiledb		rep1	cell	1000	random	004	47.234298413	3.356467962265014	2086627
tiledb		rep1	cell	1000	random	005	48.519880130999994	3.42997407913208	2121041
tiledb		rep1	cell	1000	random	006	48.57229675	3.367698431015014	2238575
tiledb		rep1	cell	1000	random	007	46.156467708	3.153671979904175	2117167
tiledb		rep1	cell	1000	random	008	46.511613813	3.223522186279297	2178672
tiledb		rep1	cell	1000	random	009	45.105698563	3.126919746398926	2084946
tiledb		rep1	cell	1000	random	010	45.479180661	3.068910598754883	2186198
tiledb		rep1	cell	1000	sequential	001	0.8980980570000003	0.7167315483093262	2656310
tiledb		rep1	cell	1000	sequential	002	0.8883560940000006	0.6945664882659912	1988884
tiledb		rep1	cell	1000	sequential	003	0.79857814	0.6936211585998535	1193776
tiledb		rep1	cell	1000	sequential	004	0.8118238939999998	0.68682861328125	1716237
tiledb		rep1	cell	1000	sequential	005	0.9535043169999992	0.7190525531768799	5606085
tiledb		rep1	cell	1000	sequential	006	0.8145622799999996	0.6957011222839355	1805526
tiledb		rep1	cell	1000	sequential	007	0.821272489	0.6904995441436768	2508580
tiledb		rep1	cell	1000	sequential	008	0.7462565100000003	0.676067590713501	431993
tiledb		rep1	cell	1000	sequential	009	0.7730819950000001	0.6909232139587402	1283280
tiledb		rep1	cell	1000	sequential	010	1.104088345	0.7463903427124023	6995556
tiledb		rep1	cell	10000	random	001	357.767332119	19.894360780715942	21523985
tiledb		rep1	cell	10000	random	002	323.875910127	18.795087337493896	21582484
tiledb		rep1	cell	10000	random	003	314.08458546400004	17.433972597122192	21710922
tiledb		rep1	cell	10000	random	004	314.39372739299995	17.25402331352234	21557091
tiledb		rep1	cell	10000	random	005	318.073663601	17.526912212371826	21456885
tiledb		rep1	cell	10000	random	006	314.612199223	17.354004859924316	21527438
tiledb		rep1	cell	10000	random	007	321.076637158	18.038697004318237	21585808
tiledb		rep1	cell	10000	random	008	314.942948215	17.39076828956604	21646585
tiledb		rep1	cell	10000	random	009	325.575826751	18.650984287261963	21516026
tiledb		rep1	cell	10000	random	010	317.346729724	17.505202054977417	21445864
tiledb		rep1	cell	10000	sequential	001	1.2384168869999996	0.775775671005249	9037105
tiledb		rep1	cell	10000	sequential	002	1.7688138110000011	0.7813951969146729	16739383
tiledb		rep1	cell	10000	sequential	003	1.999947134999999	0.8080894947052002	21827533
tiledb		rep1	cell	10000	sequential	004	3.426501503	0.9135632514953612	47175808
tiledb		rep1	cell	10000	sequential	005	3.3920475440000004	0.9157731533050536	46893304
tiledb		rep1	cell	10000	sequential	006	2.050553763999999	0.8517606258392334	25368693
tiledb		rep1	cell	10000	sequential	007	1.91326879	0.8053925037384033	21274710
tiledb		rep1	cell	10000	sequential	008	1.6096589399999992	0.7971673011779785	17489161
tiledb		rep1	cell	10000	sequential	009	2.274297517999999	0.8407001495361328	27381151
tiledb		rep1	cell	10000	sequential	010	1.2191068669999998	0.7560465335845947	9970175
tiledb		rep1	cell	100000	random	001	1433.879097289	98.51652479171752	216301828
tiledb		rep1	cell	100000	random	002	1418.259939587	94.94931149482728	215870467
tiledb		rep1	cell	100000	random	003	1495.8015545649998	121.54882717132568	216523214
tiledb		rep1	cell	100000	random	004	1437.016232283	96.0581316947937	216287462
tiledb		rep1	cell	100000	random	005	1417.327453783	92.87548899650574	216443608
tiledb		rep1	cell	100000	random	006	1421.62496879	97.69299507141112	216210462
tiledb		rep1	cell	100000	sequential	001	7.023621015000001	1.1923844814300537	69555091
tiledb		rep1	cell	100000	sequential	002	4.255966392	1.058439016342163	69303174
tiledb		rep1	cell	100000	sequential	003	4.951785616	1.1074764728546145	79339640
tiledb		rep1	cell	100000	sequential	004	5.249775534	1.1292030811309814	87635801
tiledb		rep1	cell	100000	sequential	005	10.594480181	1.3854243755340576	150236057
tiledb		rep1	cell	100000	sequential	006	4.806385539	1.076767921447754	79282936
tiledb		rep1	cell	100000	sequential	007	7.635594373000001	1.2385923862457275	153009228
tiledb		rep1	cell	100000	sequential	008	10.439906138	1.3676793575286863	180063262
tiledb		rep1	cell	100000	sequential	009	7.475331995	1.2376201152801514	155953359
tiledb		rep1	cell	100000	sequential	010	3.1609910450000003	0.9994015693664552	45904696
tiledb		rep1	cell	300000	random	001	2373.516561418	162.89779663085938	648613446
tiledb		rep1	cell	300000	random	002	2372.502128074	165.05890583992004	647499299
tiledb		rep1	cell	300000	random	003	2337.633679319	164.45254063606262	648140443
tiledb		rep1	cell	300000	random	004	2266.212131596	159.77851009368896	646613501
tiledb		rep1	cell	300000	sequential	001	39.994304486	3.4551968574523926	540534732
tiledb		rep1	cell	300000	sequential	002	54.0047557	3.964470148086548	874381919
tiledb		rep1	cell	300000	sequential	003	34.698689297	3.098659038543701	851915523
tiledb		rep1	cell	300000	sequential	004	78.164012347	5.909403324127197	1652862106
tiledb		rep1	cell	300000	sequential	005	15.650952298	1.7794711589813232	360119687
tiledb		rep1	cell	300000	sequential	006	25.476492914	2.803173065185547	598147731
tiledb		rep1	cell	300000	sequential	007	8.60823641	1.504624843597412	175006627
tiledb		rep1	cell	300000	sequential	008	57.249843846	4.667810678482056	1318660483
tiledb		rep1	cell	300000	sequential	009	21.311274507	2.0279695987701416	505857952
tiledb		rep1	cell	300000	sequential	010	26.868695322	2.789907217025757	641938092
tiledb		rep1	gene	1	random	001	215.291891663	11.07804799079895	39475
tiledb		rep1	gene	1	random	002	83.48941224400001	5.013579368591309	10912
tiledb		rep1	gene	1	random	003	13.506575869000002	1.7196428775787354	826
tiledb		rep1	gene	1	random	004	346.203406591	20.690812349319454	234451
tiledb		rep1	gene	1	random	005	328.09947198500004	18.89385724067688	5379870
tiledb		rep1	gene	1	random	006	117.430223664	6.3601014614105225	29740
tiledb		rep1	gene	1	random	007	301.591957597	16.57185411453247	4572078
tiledb		rep1	gene	1	random	008	97.405801227	5.502856254577637	319
tiledb		rep1	gene	1	random	009	206.512674607	10.754592418670654	292790
tiledb		rep1	gene	1	random	010	104.942741952	6.159919023513794	88431
tiledb		rep1	gene	1	sequential	001	167.319044585	9.528628587722778	8405
tiledb		rep1	gene	1	sequential	002	254.109394699	12.377001523971558	469073
tiledb		rep1	gene	1	sequential	003	97.033449756	5.539689540863037	256
tiledb		rep1	gene	1	sequential	004	79.886975304999993	4.979685306549072	697
tiledb		rep1	gene	1	sequential	005	84.493818201	5.279620170593262	70651
tiledb		rep1	gene	1	sequential	006	79.201180911	4.913415193557739	3220
tiledb		rep1	gene	1	sequential	007	79.860849761	4.91513204574585	28
tiledb		rep1	gene	1	sequential	008	501.566667971	29.98248028755188	5889061
tiledb		rep1	gene	1	sequential	009	101.416327439	5.758692979812622	5824
tiledb		rep1	gene	1	sequential	010	440.377479839	25.906726121902462	18595333
tiledb		rep1	gene	10	random	001	732.141415168	39.311153411865234	42619032
tiledb		rep1	gene	10	random	002	354.429336332	20.205092668533325	345855
tiledb		rep1	gene	10	random	003	903.678216568	50.5312762260437	17853445
tiledb		rep1	gene	10	random	004	913.656563077	50.32045531272888	15245180
tiledb		rep1	gene	10	random	005	989.429420653	54.51457905769348	26254672
tiledb		rep1	gene	10	random	006	874.059366339	49.71904444694519	7445840
tiledb		rep1	gene	10	random	007	978.164930952	52.88685369491577	19325203
tiledb		rep1	gene	10	random	008	799.324803754	43.70865511894226	22966067
tiledb		rep1	gene	10	random	009	1586.549094405	97.30653548240662	18540021
tiledb		rep1	gene	10	random	010	1239.613861864	69.43773913383484	49497750
tiledb		rep1	gene	10	sequential	001	420.036508801	23.822726726531982	57003345
tiledb		rep1	gene	10	sequential	002	360.617531013	19.54588294029236	29367130
tiledb		rep1	gene	10	sequential	003	427.573133062	24.207590341567993	49935993
tiledb		rep1	gene	10	sequential	004	397.673736049	22.820095777511597	56752978
tiledb		rep1	gene	10	sequential	005	133.41908056	7.671027898788452	334788
tiledb		rep1	gene	10	sequential	006	219.853517167	11.786677360534668	9558244
tiledb		rep1	gene	10	sequential	007	120.47607499	6.786377191543579	162115
tiledb		rep1	gene	10	sequential	008	115.077667611	6.484847784042358	173102
tiledb		rep1	gene	10	sequential	009	83.944936963	5.268604755401611	2720
tiledb		rep1	gene	10	sequential	010	69.455244025	4.478273153305054	8966
tiledb		rep1	gene	100	random	001	2644.52515538	152.65543460845947	188007877
tiledb		rep1	gene	100	random	002	2899.699388581	176.09399485588074	183843925
tiledb		rep1	gene	100	random	003	2646.6042560369997	141.27362489700317	200310196
tiledb		rep1	gene	100	random	004	2893.743888474	167.73817896842957	144487462
tiledb		rep1	gene	100	sequential	001	153.19373817000002	7.9532177448272705	1249782
tiledb		rep1	gene	100	sequential	002	119.283393125	6.895509719848633	4195319
tiledb		rep1	gene	100	sequential	003	328.722058604	16.45888900756836	64897940
tiledb		rep1	gene	100	sequential	004	164.397244406	8.452929973602295	6166514
tiledb		rep1	gene	100	sequential	005	388.180157779	22.3522424697876	249304590
tiledb		rep1	gene	100	sequential	006	145.67152748499998	8.03154706954956	3878545
tiledb		rep1	gene	100	sequential	007	112.505646143	6.212032794952393	2573526
tiledb		rep1	gene	100	sequential	008	110.892112068	6.380267858505249	3205980
tiledb		rep1	gene	100	sequential	009	485.268641608	30.191352605819706	619199008
tiledb		rep1	gene	100	sequential	010	111.150404312	6.443201065063477	21239213
tiledb		rep1	gene	300	random	001	3456.793971204	177.55413913726807	485855708
tiledb		rep1	gene	300	random	002	3426.6013979540003	176.27526330947876	491796881
tiledb		rep1	gene	300	random	003	3328.000469108	177.44222927093506	465034565
tiledb		rep1	gene	300	random	004	3411.0967243960004	178.85027837753296	443602972
tiledb		rep1	gene	300	sequential	001	463.402232779	28.23322558403015	1075241161
tiledb		rep1	gene	300	sequential	002	508.935008537	31.23006558418274	1532889651
tiledb		rep1	gene	300	sequential	003	154.129849015	8.981231927871704	11651242
tiledb		rep1	gene	300	sequential	004	122.164014878	6.923339128494263	17035386
tiledb		rep1	gene	300	sequential	005	120.719744328	6.745757341384888	3952546
tiledb		rep1	gene	300	sequential	006	222.053636179	11.611493110656738	96023905
tiledb		rep1	gene	300	sequential	007	115.803162882	6.406471014022827	74468997
tiledb		rep1	gene	300	sequential	008	126.93059133	7.147733926773071	17052807
tiledb		rep1	gene	300	sequential	009	454.813120963	25.792903184890747	961234672
tiledb		rep1	gene	300	sequential	010	129.10312857	7.382960319519043	17389424
tiledb		rep1	gene	60530	sequential	001	4002.204196316	297.3275511264801	95645830752
tiledb		rep2	cell	1	random	001	0.7375063869999998	0.685157299041748	1620
tiledb		rep2	cell	1	random	002	0.7119514320000002	0.668933629989624	1393
tiledb		rep2	cell	1	random	003	0.7708226510000005	0.6941506862640381	5528
tiledb		rep2	cell	1	random	004	0.7332425859999994	0.6789557933807373	2600
tiledb		rep2	cell	1	random	005	0.7291514279999998	0.6837656497955322	2736
tiledb		rep2	cell	1	random	006	0.7140092559999998	0.6799197196960449	637
tiledb		rep2	cell	1	random	007	0.7265589549999998	0.6820733547210693	690
tiledb		rep2	cell	1	random	008	0.821400702	0.680842399597168	1604
tiledb		rep2	cell	1	random	009	0.7261759400000001	0.682091474533081	1496
tiledb		rep2	cell	1	random	010	0.8138708320000001	0.681433916091919	936
tiledb		rep2	cell	1	sequential	001	0.8049334249999998	0.7505438327789307	1227
tiledb		rep2	cell	1	sequential	002	0.7213161530000001	0.6615514755249023	244
tiledb		rep2	cell	1	sequential	003	0.727418696	0.6663415431976318	1779
tiledb		rep2	cell	1	sequential	004	0.7048142610000001	0.6617095470428467	2141
tiledb		rep2	cell	1	sequential	005	0.7202565590000001	0.6697919368743896	1842
tiledb		rep2	cell	1	sequential	006	0.7762467900000001	0.6882920265197754	3686
tiledb		rep2	cell	1	sequential	007	0.7033798549999997	0.663374662399292	986
tiledb		rep2	cell	1	sequential	008	0.725523151	0.6789100170135498	607
tiledb		rep2	cell	1	sequential	009	0.8024253789999998	0.6757721900939941	2065
tiledb		rep2	cell	1	sequential	010	0.855274616	0.6862812042236328	902
tiledb		rep2	cell	10	random	001	1.499002559	0.7787199020385742	22019
tiledb		rep2	cell	10	random	002	1.1119748239999998	0.7222707271575928	18663
tiledb		rep2	cell	10	random	003	1.0774662790000002	0.7157456874847412	13522
tiledb		rep2	cell	10	random	004	1.0454820859999998	0.716313362121582	9603
tiledb		rep2	cell	10	random	005	1.190373437	0.74033522605896	27337
tiledb		rep2	cell	10	random	006	1.1277378000000011	0.7330186367034912	18738
tiledb		rep2	cell	10	random	007	1.1277882010000004	0.7160990238189697	22797
tiledb		rep2	cell	10	random	008	1.12364993	0.7484705448150635	17717
tiledb		rep2	cell	10	random	009	1.083538119	0.7307295799255371	23868
tiledb		rep2	cell	10	random	010	1.05142925	0.7265169620513916	15870
tiledb		rep2	cell	10	sequential	001	0.7390029159999996	0.6984274387359619	16899
tiledb		rep2	cell	10	sequential	002	0.7375896239999999	0.6857554912567139	18994
tiledb		rep2	cell	10	sequential	003	0.7296841169999997	0.6798007488250732	11307
tiledb		rep2	cell	10	sequential	004	0.8005230989999994	0.6712062358856201	17935
tiledb		rep2	cell	10	sequential	005	0.794712617000001	0.668414831161499	4431
tiledb		rep2	cell	10	sequential	006	0.8883793410000003	0.687589168548584	79381
tiledb		rep2	cell	10	sequential	007	0.7423493500000005	0.6784048080444336	24219
tiledb		rep2	cell	10	sequential	008	0.7217753790000003	0.6848597526550293	13630
tiledb		rep2	cell	10	sequential	009	0.7803493030000004	0.6846938133239746	86435
tiledb		rep2	cell	10	sequential	010	0.763435372	0.6862900257110596	50471
tiledb		rep2	cell	100	random	001	9.329332126	1.1914784908294678	255263
tiledb		rep2	cell	100	random	002	4.934332391	1.070016384124756	200844
tiledb		rep2	cell	100	random	003	5.373940315	1.064265251159668	243925
tiledb		rep2	cell	100	random	004	5.0867734449999995	1.0213344097137451	184709
tiledb		rep2	cell	100	random	005	5.406054129999999	1.0276508331298828	220583
tiledb		rep2	cell	100	random	006	5.165761862	1.0565299987792969	198689
tiledb		rep2	cell	100	random	007	5.366149516999999	1.0166611671447754	240527
tiledb		rep2	cell	100	random	008	4.792080446	1.0207126140594482	199362
tiledb		rep2	cell	100	random	009	5.284776557	1.0274460315704346	203356
tiledb		rep2	cell	100	random	010	5.082714338	1.048027276992798	188593
tiledb		rep2	cell	100	sequential	001	0.7239031029999996	0.7038860321044922	80890
tiledb		rep2	cell	100	sequential	002	0.725056704	0.6846966743469238	133123
tiledb		rep2	cell	100	sequential	003	0.7356820140000009	0.6693301200866699	176468
tiledb		rep2	cell	100	sequential	004	0.7210849800000005	0.6680107116699219	177045
tiledb		rep2	cell	100	sequential	005	0.7212619490000005	0.6730024814605713	176565
tiledb		rep2	cell	100	sequential	006	0.8200998569999998	0.6803989410400391	244061
tiledb		rep2	cell	100	sequential	007	0.7454481079999997	0.6978733539581299	241329
tiledb		rep2	cell	100	sequential	008	0.7838823169999998	0.7030191421508789	283769
tiledb		rep2	cell	100	sequential	009	0.7378987860000006	0.6860136985778809	306538
tiledb		rep2	cell	100	sequential	010	0.752345761	0.6889379024505615	332485
tiledb		rep2	cell	1000	random	001	44.694242802	3.386286973953247	2103783
tiledb		rep2	cell	1000	random	002	45.178381962	3.233344078063965	2189598
tiledb		rep2	cell	1000	random	003	43.383925456	3.1582746505737305	2075667
tiledb		rep2	cell	1000	random	004	44.330738834	3.325303316116333	2086627
tiledb		rep2	cell	1000	random	005	43.795758321	3.3247931003570557	2121041
tiledb		rep2	cell	1000	random	006	43.645207058	3.2566637992858887	2238575
tiledb		rep2	cell	1000	random	007	42.885656227	3.1272263526916504	2117167
tiledb		rep2	cell	1000	random	008	45.336888129	3.3681211471557617	2178672
tiledb		rep2	cell	1000	random	009	44.102695778	3.3231892585754395	2084946
tiledb		rep2	cell	1000	random	010	43.346214114	3.2015326023101807	2186198
tiledb		rep2	cell	1000	sequential	001	0.9047798020000002	0.6974489688873291	2656310
tiledb		rep2	cell	1000	sequential	002	0.8133141610000001	0.6939146518707275	1988884
tiledb		rep2	cell	1000	sequential	003	0.8068017359999997	0.7050437927246094	1193776
tiledb		rep2	cell	1000	sequential	004	0.8335771540000003	0.7121269702911377	1716237
tiledb		rep2	cell	1000	sequential	005	0.997229591	0.7213702201843262	5606085
tiledb		rep2	cell	1000	sequential	006	0.7960044740000001	0.688626766204834	1805526
tiledb		rep2	cell	1000	sequential	007	0.8136254980000004	0.694094181060791	2508580
tiledb		rep2	cell	1000	sequential	008	0.7579001869999997	0.6918148994445801	431993
tiledb		rep2	cell	1000	sequential	009	0.8688100799999994	0.6940286159515381	1283280
tiledb		rep2	cell	1000	sequential	010	1.037968245	0.7193474769592285	6995556
tiledb		rep2	cell	10000	random	001	344.155820479	20.285733938217163	21523985
tiledb		rep2	cell	10000	random	002	325.50502106299996	19.004729747772217	21582484
tiledb		rep2	cell	10000	random	003	314.976551413	18.11822009086609	21710922
tiledb		rep2	cell	10000	random	004	320.739089617	17.71921992301941	21557091
tiledb		rep2	cell	10000	random	005	312.06618434	17.38832378387451	21456885
tiledb		rep2	cell	10000	random	006	313.941524293	17.68209743499756	21527438
tiledb		rep2	cell	10000	random	007	313.030180467	18.065160989761353	21585808
tiledb		rep2	cell	10000	random	008	317.160912383	17.779053449630737	21646585
tiledb		rep2	cell	10000	random	009	321.290224523	17.990478992462158	21516026
tiledb		rep2	cell	10000	random	010	331.07604576899996	19.20220160484314	21445864
tiledb		rep2	cell	10000	sequential	001	1.106374828999999	0.7496769428253174	9037105
tiledb		rep2	cell	10000	sequential	002	1.514837751	0.7813014984130859	16739383
tiledb		rep2	cell	10000	sequential	003	1.7847744060000004	0.8102467060089111	21827533
tiledb		rep2	cell	10000	sequential	004	6.0839951889999995	1.0027077198028564	47175808
tiledb		rep2	cell	10000	sequential	005	3.2186150069999995	0.8714137077331543	46893304
tiledb		rep2	cell	10000	sequential	006	1.9361077269999996	0.8082013130187988	25368693
tiledb		rep2	cell	10000	sequential	007	1.696076585000001	0.7929704189300537	21274710
tiledb		rep2	cell	10000	sequential	008	1.696689556	0.7791590690612793	17489161
tiledb		rep2	cell	10000	sequential	009	2.1022068780000005	0.8116300106048584	27381151
tiledb		rep2	cell	10000	sequential	010	1.1983919459999992	0.7472383975982666	9970175
tiledb		rep2	cell	100000	random	001	1436.446918017	96.7723789215088	216301828
tiledb		rep2	cell	100000	random	002	1467.882129605	100.598299741745	215870467
tiledb		rep2	cell	100000	random	003	1487.461884555	120.15154337882996	216523214
tiledb		rep2	cell	100000	random	004	1422.440882175	93.67511463165285	216287462
tiledb		rep2	cell	100000	random	005	1439.264148197	100.85465049743652	216443608
tiledb		rep2	cell	100000	random	006	1429.176490419	95.03174090385436	216210462
tiledb		rep2	cell	100000	sequential	001	7.469949720000001	1.2068185806274414	69555091
tiledb		rep2	cell	100000	sequential	002	4.305752335	1.0561363697052002	69303174
tiledb		rep2	cell	100000	sequential	003	4.937272652000001	1.0965375900268557	79339640
tiledb		rep2	cell	100000	sequential	004	5.156261322	1.1239376068115234	87635801
tiledb		rep2	cell	100000	sequential	005	10.116003312	1.3397276401519775	150236057
tiledb		rep2	cell	100000	sequential	006	4.729830558	1.1099967956542969	79282936
tiledb		rep2	cell	100000	sequential	007	8.103665666000001	1.263432502746582	153009228
tiledb		rep2	cell	100000	sequential	008	9.895117123	1.3718125820159912	180063262
tiledb		rep2	cell	100000	sequential	009	7.378867339999999	1.2520289421081543	155953359
tiledb		rep2	cell	100000	sequential	010	3.042771191000001	1.0030145645141602	45904696
tiledb		rep2	cell	300000	random	001	2377.768015237	161.78733563423157	648613446
tiledb		rep2	cell	300000	random	002	2312.977949746	154.34380865097046	647499299
tiledb		rep2	cell	300000	random	003	2435.557100456	174.27779293060303	648140443
tiledb		rep2	cell	300000	random	004	2269.8896221150003	154.71967244148254	646613501
tiledb		rep2	cell	300000	sequential	001	39.583980945	3.279132604598999	540534732
tiledb		rep2	cell	300000	sequential	002	53.732823346000004	3.908921718597412	874381919
tiledb		rep2	cell	300000	sequential	003	34.797638342	3.085207223892212	851915523
tiledb		rep2	cell	300000	sequential	004	78.115284766	5.927046060562134	1652862106
tiledb		rep2	cell	300000	sequential	005	15.560909421	1.7839150428771973	360119687
tiledb		rep2	cell	300000	sequential	006	25.460295343	2.68581223487854	598147731
tiledb		rep2	cell	300000	sequential	007	8.860105456	1.4698638916015625	175006627
tiledb		rep2	cell	300000	sequential	008	56.474816758	4.587838888168335	1318660483
tiledb		rep2	cell	300000	sequential	009	21.115724599	2.0246007442474365	505857952
tiledb		rep2	cell	300000	sequential	010	26.759734705000003	2.831484794616699	641938092
tiledb		rep2	gene	1	random	001	267.76931551499996	13.01652193069458	39475
tiledb		rep2	gene	1	random	002	80.91460940099999	4.931095361709595	10912
tiledb		rep2	gene	1	random	003	13.231257800999998	1.7483885288238523	826
tiledb		rep2	gene	1	random	004	340.40940519099996	20.176554679870605	234451
tiledb		rep2	gene	1	random	005	307.82743167899997	17.989624500274658	5379870
tiledb		rep2	gene	1	random	006	102.490690162	5.814488887786865	29740
tiledb		rep2	gene	1	random	007	343.56029186	19.280481815338135	4572078
tiledb		rep2	gene	1	random	008	72.14739165699999	4.539777040481567	319
tiledb		rep2	gene	1	random	009	289.09588288000003	14.089120626449583	292790
tiledb		rep2	gene	1	random	010	109.194251273	6.213013648986816	88431
tiledb		rep2	gene	1	sequential	001	177.456003429	10.060105323791504	8405
tiledb		rep2	gene	1	sequential	002	238.648586464	11.772037267684937	469073
tiledb		rep2	gene	1	sequential	003	87.46441836000001	5.274770259857178	256
tiledb		rep2	gene	1	sequential	004	79.913618981	4.957723140716553	697
tiledb		rep2	gene	1	sequential	005	84.645515787	5.275792837142944	70651
tiledb		rep2	gene	1	sequential	006	79.322028972	4.96130108833313	3220
tiledb		rep2	gene	1	sequential	007	79.83722766800001	4.954124450683594	28
tiledb		rep2	gene	1	sequential	008	457.549976455	28.066014289855957	5889061
tiledb		rep2	gene	1	sequential	009	109.320171045	6.2555482387542725	5824
tiledb		rep2	gene	1	sequential	010	396.71966609	22.189152717590332	18595333
tiledb		rep2	gene	10	random	001	745.150529955	42.17944359779358	42619032
tiledb		rep2	gene	10	random	002	407.353910316	25.480923175811768	345855
